date,3EURpool-f,APEUSDBP3CRV-f,BEAN3CRV-f,BTCpx/sbtcCRV-f,BUSD-3Crv,BUSDFRAXBP3CRV-f,CRVlvUSD3CRV-f,D3-f,DAI-USDC-USDT,DAI-USDC-USDT-sUSD,DOLA3POOL3CRV-f,DSU3CRV-f,DUSD-3Crv,ETH-sETH,EURN/EURT-f,EUROC/3CRV3CRV-f,FEI3CRV3CRV-f,FIAT+3Crv3CRV-f,GUSD-3Crv,GUSDFRAXBP3CRV-f,HBTC-WBTC,HOME+3crv3CRV-f,HUSD-3Crv,LUSDFRAXBP3CRV-f,MIM-UST-f,OUSD3CRV-f,PUSd-3CRV-f,PWRD3CRV-f,PWRD3CRV3CRV-f,RAMP rUSD3CRV-f,RSV-3Crv,STETHETH_C-f,SUSDFRAXBP3CRV-f,TUSD-3Crv,TUSDFRAXBP3CRV-f,TriCRV-f,USDD3CRV3CRV-f,USDDFRAXBP3CRV-f,USDK-3Crv,USDM3CRV-f,USDN-3Crv,UST-FRAX-f,UST_whv23CRV-f,XIM3CRV-f,XSTUSD3CRV-f,a3CRV,aETHb-f,aMATICb-f,aUSDC+aDAI-f,ag+ib-EUR-f,alETH+ETH-f,alUSDFRAXB3CRV-f,ankrCRV,bBTC/sbtcCRV,bveCVX-CVX-f,cDAI-cUSDC,cDAI-cUSDC-USDT,clevCVX-f,crv3crypto,crvTricrypto,cvxcrv-f,dfx2CAD-f,europool-f,eursCRV,fxEUR_CRV-f,ib3CRV,ibAUD+sAUD-f,ibCHF+sCHF-f,ibEUR+sEUR-f,ibGBP+sGBP-f,ibJPY+sJPY-f,ibKRW+sKRW-f,ibZAR+ZARP-f,ibbtc/sbtcCRV-f,ibbtc/sbtcCRV-f,linkCRV,mUSD-3Crv,oBTC/sbtcCRV,pBTC/sbtcCRV,pax-usdp3CRV-f,pbtc/sbtcCRV-f,rCRV,rETHwstETH-f,renBTC-WBTC,renBTC-WBTC-sBTC,sETH2stETH-f,sUSD3CRV-f,saCRV,sdAGAG-f,sdCRV-f,sdCRVCRV-f,sdFXSFXS-f,steCRV,tbtc/sbtcCrv,tbtc2/sbtcCRV-f,usdp3CRV,ust3CRV,xFraxTplLP-f,yDAI-yUSDC-yUSDT-yBUSD,yDAI-yUSDC-yUSDT-yTUSD,ycDAI-ycUSDC-ycUSDT-USDP
2021-06-13,0.0,,0.0,0.0,9.536820384921814,,0.0,0.0,2.7460694771935548,3.9747650910271304,0.0,0.0,8.750753067111846,3.193894120970628,0.0,0.0,0.0,0.0,5.677355845211887,,2.8911012245900074,0.0,5.306515804795036,,0.0,0.0,0.0,0.0,0.0,0.0,9.033159317455643,0.0,,3.0994272495557307,,0.0,0.0,,11.450425544210164,0.0,11.306841069023035,0.0,0.0,0.0,0.0,3.55855367918199,0.0,0.0,0.0,0.0,0.0,,9.317755231514347,5.717169360035363,0.0,3.4713219969281797,1.1703907927569874,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,4.214986654164705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,12.297324224187356,5.296579603235759,5.341909750753668,0.0,0.0,10.059369257871252,0.0,1.8600020641793593,1.642878899128504,0.0,0.0,8.524989395630657,0.0,0.0,0.0,0.0,0.3028681566414587,3.2889499376223577,0.0,8.836270068896795,3.1823506013092038,0.0,5.222886400453713,0.7131942650127667,4.055690605963657
2021-06-14,0.0,,0.0,0.0,9.522579517983191,,0.0,0.0,2.923805635933874,4.405476953085462,0.0,0.0,9.543506269169551,3.1828770480529514,0.0,0.0,0.0,0.0,5.5985444819115315,,2.763981744020038,0.0,5.584509609106715,,0.0,0.0,0.0,0.0,0.0,0.0,9.507970565870288,0.0,,3.3757916177220015,,0.0,0.0,,11.892164857091467,0.0,12.165294780337446,0.0,0.0,0.0,0.0,3.7537217146873982,0.0,0.0,0.0,0.0,0.0,,8.5486386635308,5.580088367685369,0.0,3.675622874247199,1.4013707919537985,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,4.400887739572715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,12.624038109610561,4.803602194848349,5.021967263930215,0.0,0.0,9.75035671649266,0.0,1.784122342634854,1.5921696766370397,0.0,0.0,8.68300673069001,0.0,0.0,0.0,0.0,0.3002698013762867,3.0237795707683763,0.0,9.291714062703004,3.2121474172746254,0.0,5.455869982866486,0.7843462561537751,4.456621109726747
2021-06-15,0.0,,0.0,0.0,9.929129932510945,,0.0,0.0,2.886554554477667,4.649053481604224,0.0,0.0,9.983126963441357,3.1655619753119804,0.0,0.0,0.0,0.0,5.779567706598284,,2.846981909411868,0.0,5.755127400578221,,0.0,0.0,0.0,0.0,0.0,0.0,12.176956811294028,0.0,,3.635226736315141,,0.0,0.0,,12.397122790839465,0.0,12.355442462414718,0.0,0.0,0.0,0.0,3.865362251713342,0.0,0.0,0.0,0.0,0.0,,8.513265424451731,6.63816834679619,0.0,3.8204733048619857,1.4573492877631382,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,4.541661067755071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,6.233178661063813,4.53998303268341,4.959391327087801,0.0,0.0,9.756432667301503,0.0,1.7711910796718437,1.6046025700873139,0.0,0.0,8.785422206634331,0.0,0.0,0.0,0.0,0.29905489350293385,2.9606000320510155,0.0,9.643822289246359,3.321714207535314,0.0,5.795790480698189,0.8128166331740797,4.590164236979355
2021-06-16,0.0,,0.0,0.0,9.321531824027213,,0.0,0.0,2.8349210403234815,4.689638259759253,0.0,0.0,9.905033139341601,3.18579624093081,0.0,0.0,0.0,0.0,5.733495447102778,,2.835614885853643,0.0,5.706932293576747,,0.0,0.0,0.0,0.0,0.0,0.0,12.075005950213257,0.0,,3.517523578045223,,0.0,0.0,,12.229708149996558,0.0,12.111705740570137,0.0,0.0,0.0,0.0,3.990580105514253,0.0,0.0,0.0,0.0,0.0,,7.503568897514347,6.591482998453492,0.0,3.7699605987001297,1.4142400631401293,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,4.40435857978428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,6.287082838976285,4.638250551585353,4.37077475997563,0.0,0.0,9.334487202543594,0.0,1.7703318611483876,1.6027365711879453,0.0,0.0,8.700803433372416,0.0,0.0,0.0,0.0,0.30874364814083083,2.9826861320567213,0.0,9.509657479945242,3.328632416661126,0.0,5.732319225692972,0.839143459269032,3.1251107140987173
2021-06-17,0.0,,0.0,0.0,7.634725434448995,,0.0,0.0,2.505212037669953,2.7564892253298146,0.0,0.0,8.565600398172876,2.254834723475515,0.0,0.0,0.0,0.0,5.0385336718052995,,2.586351296394027,0.0,4.902284672356073,,0.0,0.0,0.0,0.0,0.0,0.0,0.7029937562799708,0.0,,3.565360999571464,,0.0,0.0,,8.712675009887706,0.0,10.437842690312433,0.0,0.0,0.0,0.0,3.521181867114769,0.0,0.0,0.0,0.0,0.0,,5.113058259100871,10.346331633862045,0.0,3.0927812914747603,1.2513869029955451,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,3.7427824506263265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.49994943085195,4.21682286106217,3.958146660076034,0.0,0.0,8.255855706436199,0.0,1.660368280459536,1.047015440437028,0.0,0.0,7.223481200678513,0.0,0.0,0.0,0.0,0.33849158470038454,1.8603242222138379,0.0,7.792803510327964,2.3239777427338906,0.0,4.632541385980156,0.7212559650052088,2.462709365986112
2021-06-18,0.0,,0.0,0.0,7.888911480667973,,0.0,0.0,2.6512826446289677,2.911043609277626,0.0,0.0,8.719564570047304,2.3500223000376317,0.0,0.0,0.0,0.0,4.933424365597393,,2.6655918039478013,0.0,4.9864972662046165,,0.0,0.0,0.0,0.0,0.0,0.0,0.777812411447289,0.0,,3.711300118268563,,0.0,0.0,,8.860000082407176,0.0,9.861178325928961,0.0,0.0,0.0,0.0,3.275310636630202,0.0,0.0,0.0,0.0,0.0,,5.4978490539829314,12.165670097402337,0.0,3.1175819784041896,1.2752011462465622,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,3.814765706557978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.728418165734025,4.3038411143984225,4.133910226615379,0.0,0.0,8.250765909401908,0.0,1.7016864225691672,1.0748806751631463,0.0,0.0,7.109335729065405,0.0,0.0,0.0,0.0,0.3531526312708256,1.907618766821912,0.0,8.130787317716544,2.5538220534636715,0.0,4.713933960615401,0.8890905325135156,2.509724478234367
2021-06-19,0.0,,0.0,0.0,7.283422533804865,,0.0,0.0,2.4347537899631186,2.9955845446152223,0.0,0.0,7.923216817269978,2.347260408043266,0.0,0.0,0.0,0.0,4.753110853037355,,2.583748714177004,0.0,4.55020315996206,,0.0,0.0,0.0,0.0,0.0,0.0,0.7254879604559321,0.0,,3.5467801856891903,,0.0,0.0,,8.084953784333807,0.0,8.823502320950208,0.0,0.0,0.0,0.0,2.849981003566497,0.0,0.0,0.0,0.0,0.0,,5.184203891235724,11.13029374804268,0.0,2.7371446682250586,1.0107517273378452,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,3.4404162495248496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.457105481071317,4.977559628905278,3.864236927507472,0.0,0.0,7.144284741612133,0.0,1.6699914590713194,1.0444600113511007,0.0,0.0,6.577878481835393,0.0,0.0,0.0,0.0,0.32785802859987323,1.8692363961578775,0.0,7.292971328230716,2.481772416223769,0.0,4.282000464413117,1.1690254151223909,2.513038146683657
2021-06-20,0.0,,0.0,0.0,6.989257334158226,,0.0,0.0,2.4315870354808276,2.9583592670263092,0.0,0.0,7.697740902981732,2.424965611111137,0.0,0.0,0.0,0.0,4.796415856398126,,2.5020700252141,0.0,4.382832348243828,,0.0,0.0,0.0,0.0,0.0,0.0,0.7088178394268192,0.0,,3.3268514180813273,,0.0,0.0,,7.899150207500114,0.0,8.557959565304806,0.0,0.0,0.0,0.0,2.658950569254121,0.0,0.0,0.0,0.0,0.0,,5.038827770092445,9.069674089181225,0.0,2.701482606832845,1.1385947183783445,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,3.3481648205017276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.7563958858733715,4.87266791211441,3.691883103305575,0.0,0.0,6.9066420950003025,0.0,1.6238098794248934,1.0305938301708166,0.0,0.0,6.222070227051573,0.0,0.0,0.0,0.0,0.32342364401161444,1.9231753192962768,0.0,7.358745502357452,2.4304856702587903,0.0,4.272513091882263,1.1356619399149712,2.455117488256917
2021-06-21,0.0,,0.0,0.0,7.1615821917450555,,0.0,0.0,2.517734722426553,3.048237798374293,0.0,0.0,8.156637955339203,2.387346957542173,0.0,0.0,0.0,0.0,4.922633599905116,,2.55932362660302,0.0,4.495852319109839,,0.0,0.0,0.0,0.0,0.0,0.0,0.7266792964840685,0.0,,3.4138632302214096,,0.0,0.0,,7.977743100779444,0.0,8.814687231201148,0.0,0.0,0.0,0.0,2.801515266714329,0.0,0.0,0.0,0.0,0.0,,4.962337111483314,9.05219079228345,0.0,2.7754834494297143,1.2732613076697108,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,3.4173166189726425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.9111067521894824,4.674561768896901,3.746283574518732,0.0,0.0,6.593395011449232,0.0,1.6602685385319234,1.120726911285718,0.0,0.0,6.398988765445108,0.0,0.0,0.0,0.0,0.3210369408445727,1.9610732994279998,0.0,7.52536622204309,2.9612817400713753,0.0,4.3416507274615626,0.9668536788371229,2.526723703494099
2021-06-22,0.0,,0.0,0.0,5.601527918302396,,0.0,0.0,1.834128259304224,2.3645593449639066,0.0,0.0,6.212312080914454,2.222673315775717,0.0,0.0,0.0,0.0,3.922187154169649,,2.2302415896361847,0.0,3.4241307479244454,,0.0,0.0,0.0,0.0,0.0,0.0,0.5534596284730704,0.0,,2.628341250335142,,0.0,0.0,,6.032991763774989,0.0,7.283829191421352,0.0,0.0,0.0,0.0,2.169040648535609,0.0,0.0,0.0,0.0,0.0,,4.411257108840767,7.430836775423298,0.0,2.144988628714336,0.6181231695157534,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.6191114441013577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.49339830783768,4.024596610200846,3.1098797669168667,0.0,0.0,6.021033233400019,0.0,1.4270652120347922,0.9629452236652344,0.0,0.0,5.0593199766161225,0.0,0.0,0.0,0.0,0.2894411683591558,1.6864481421739925,0.0,9.554705974007275,2.2041743343497098,0.0,3.309122369051096,0.737916114083268,1.92441991003766
2021-06-23,0.0,,0.0,0.0,4.913512332915862,,0.0,0.0,1.8593582883051845,2.2080843537795523,0.0,0.0,6.905098466166172,2.216636201431025,0.0,0.0,0.0,0.0,3.6236282403159383,,2.061669016169195,0.0,3.2376953275771747,,0.0,0.0,0.0,0.0,0.0,0.0,0.5222360368511035,0.0,,2.5113982418030267,,0.0,0.0,,5.35164239695727,0.0,7.480705464204952,0.0,0.0,0.0,0.0,2.0269222753948375,0.0,0.0,0.0,0.0,0.0,,4.2579699285925745,6.5051240907579215,0.0,2.0205094440007754,0.9015795305090677,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.5815677669106054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.211516707302096,3.6968039786779796,2.8851683298678394,0.0,0.0,5.727133736412259,0.0,1.3285760486459428,0.901202535404331,0.0,0.0,4.800911885755475,0.0,0.0,0.0,0.0,0.2836317172405269,1.5724548231955595,0.0,9.171476996212832,2.1065105961531105,0.0,3.124674071857045,0.7223949247671847,2.2354211272723363
2021-06-24,0.0,,0.0,0.0,2.864507476503111,,0.0,0.0,1.847937984118949,1.9298838898941437,0.0,0.0,24.031866881367684,1.7089282996948882,0.0,0.0,0.0,0.0,2.186159527348753,,1.8923995538710485,0.0,3.2695501596816325,,0.0,0.0,0.0,0.0,0.0,0.0,0.49477001492732886,0.0,,2.394701507082685,,0.0,0.0,,4.932346360907377,0.0,6.0909971285482625,0.0,0.0,0.0,0.0,1.7567125205765448,0.0,0.0,0.0,0.0,0.0,,3.632855335585525,18.97344888481066,0.0,1.9899223697475141,0.8669159915754633,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.1868017283374703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.237600062932572,19.150059772584257,18.86476047598133,0.0,0.0,8.226218675939291,0.0,1.2011102385622692,0.6959536441731705,0.0,0.0,9.270283714793623,0.0,0.0,0.0,0.0,0.24308715353003701,1.4477189816507938,0.0,2.4812433901765516,4.987812271484841,0.0,2.0383222489583686,0.2266395344667368,2.113998738537785
2021-06-25,0.0,,0.0,0.0,3.2748498484810997,,0.0,0.0,1.9139418881349888,2.170930383773694,0.0,0.0,15.563428359191969,1.8859822293071065,0.0,0.0,0.0,0.0,2.383587470852112,,2.0500751710424328,0.0,3.6258839378146313,,0.0,0.0,0.0,0.0,0.0,0.0,0.5434716014199303,0.0,,2.64215779540783,,0.0,0.0,,5.439417299013191,0.0,6.707823582377882,0.0,0.0,0.0,0.0,1.9357608754133135,0.0,0.0,0.0,0.0,0.0,,4.032918461758621,12.566369028900715,0.0,2.2050705243176183,0.9649358148546663,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.4173369384527645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.6700632485679,13.667603353664221,13.475465460711725,0.0,0.0,8.695289598246383,0.0,1.2944192048097036,0.7545640426804145,0.0,0.0,9.89287077286551,0.0,0.0,0.0,0.0,0.25878727705779764,1.5626743629056312,0.0,3.2372752037401287,5.439322413133866,0.0,2.257221962932555,0.22423590017806616,2.2473050047231604
2021-06-26,0.0,,0.0,0.0,2.8568467175325103,,0.0,0.0,1.7080360857704202,1.9635402665388662,0.0,0.0,11.885073376147474,1.8300056325883491,0.0,0.0,0.0,0.0,2.240393039446716,,1.9541238183054754,0.0,3.162915048268606,,0.0,0.0,0.0,0.0,0.0,0.0,0.48011960293742795,0.0,,2.317941720607046,,0.0,0.0,,4.781312167682175,0.0,6.046185704034593,0.0,0.0,0.0,0.0,1.7314922310652476,0.0,0.0,0.0,0.0,0.0,,4.057264892936761,10.623487920814666,0.0,1.9389796641868442,0.7938980603923449,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.1247355439658344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.1160312829439505,11.070017766240042,9.795097921777087,0.0,0.0,8.158879103844097,0.0,1.2572886044292277,0.7242861707254489,0.0,0.0,8.512811596150176,0.0,0.0,0.0,0.0,0.2476808189861735,1.501310026252044,0.0,3.072222888826173,4.277453455214033,0.0,1.982915373767332,0.19786695229195697,2.071112952759926
2021-06-27,0.0,,0.0,0.0,2.842109103004973,,0.0,0.0,1.7124397173652033,1.975425397157316,0.0,0.0,10.458264833070007,1.8542560187767083,0.0,0.0,0.0,0.0,2.264914755183376,,1.9411004414884643,0.0,3.1536533729182628,,0.0,0.0,0.0,0.0,0.0,0.0,0.47643138047463207,0.0,,2.319173305531859,,0.0,0.0,,4.848505884595243,0.0,5.674619993223381,0.0,0.0,0.0,0.0,1.7344992876852257,0.0,0.0,0.0,0.0,0.0,,3.7778715302314088,9.15044645774494,0.0,1.9073214163868435,0.7956782499753595,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.129055141632803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.142459727124446,10.804426823341796,9.720018631502631,0.0,0.0,7.7949979801332825,0.0,1.2631248784007059,0.7221079793666753,0.0,0.0,8.534577977155807,0.0,0.0,0.0,0.0,0.24970535487402204,1.5073467840635824,0.0,3.0191781048844906,4.2871884351824425,0.0,1.994429521616594,0.1920959529151293,2.0801811668711117
2021-06-28,0.0,,0.0,0.0,3.0623225451047285,,0.0,0.0,1.8542519176688501,2.1305996404631853,0.0,0.0,11.178506190360842,1.9521387297230433,0.0,0.0,0.0,0.0,2.383497473556496,,1.9334757223011356,0.0,3.3940691917181893,,0.0,0.0,0.0,0.0,0.0,0.0,0.5618053089682724,0.0,,2.490589729049988,,0.0,0.0,,6.0771359302227355,0.0,6.077099080833234,0.0,0.0,0.0,0.0,1.8488871255898505,0.0,0.0,0.0,0.0,0.0,,3.7380176987262224,8.995399347243618,0.0,2.048485392961223,0.7462253375470478,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.2536008949894093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.654016734447292,10.236256591191363,9.686468706438886,0.0,0.0,6.513593184258211,0.0,1.257928678840462,0.7243349661907533,0.0,0.0,8.044451540706786,0.0,0.0,0.0,0.0,0.2509840826391201,1.5052374136685989,0.0,3.3160073542307793,4.625879915244291,0.0,2.1267154011390845,0.20779372566815127,2.239886702711354
2021-06-29,0.0,,0.0,0.0,3.1369314967976494,,0.0,0.0,1.879089754158499,2.2084701148170205,0.0,0.0,9.257103974014289,1.8945753429445167,0.0,0.0,0.0,0.0,2.380890992715384,,1.9529720598178455,0.0,3.4219378935543943,,0.0,0.0,0.0,0.0,0.0,0.0,0.5690888499314037,0.0,,2.51388553230971,,0.0,0.0,,4.814000737197131,0.0,6.158537730287363,0.0,0.0,0.0,0.0,1.9947974777498125,0.0,0.0,0.0,0.0,0.0,,3.7542068824739183,9.071276281716305,0.0,2.0668749280785383,0.7572688560985572,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.292657563150226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.69559885732751,8.649696815018645,9.338474407247864,0.0,0.0,5.878274751604705,0.0,1.2758628361008668,0.7277965268074191,0.0,0.0,6.818507710711211,0.0,0.0,0.0,0.0,0.23630379348636454,1.5252678815445968,0.0,3.394704783141779,4.690714682538898,0.0,2.151911290411445,0.2079335547007154,2.268965759549375
2021-06-30,0.0,,0.0,0.0,3.5975060528255387,,0.0,0.0,2.2960297636307576,2.630568118746929,0.0,0.0,9.783632677168002,2.2165352878130835,0.0,0.0,0.0,0.0,2.66346022109847,,2.1140719013246243,0.0,3.7684545698978944,,0.0,0.0,0.0,0.0,0.0,0.0,0.6314343948696184,0.0,,2.7905809876211674,,0.0,0.0,,5.338844476168758,0.0,6.852690558428759,0.0,0.0,0.0,0.0,2.1165909405350702,0.0,0.0,0.0,0.0,0.0,,4.032429091421876,8.499773637941592,0.0,2.2406140433499147,0.8401308397336832,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.5371116345492184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.194819517743333,7.8073497400509995,8.957246039853999,0.0,0.0,6.182445983803088,0.0,1.3599737330276385,0.7760697204789795,0.0,0.0,7.391347922842106,0.0,0.0,0.0,0.0,0.24599456585860727,1.635060333224099,0.0,4.192044005424487,4.615542783633505,0.0,2.380136773375731,0.2313868565440655,2.5173431261423866
2021-07-01,0.0,,0.0,0.0,3.6609475271788123,,0.0,0.0,2.204121517596711,2.728356463773557,0.0,0.0,39.36216080973055,2.273198713841311,0.0,0.0,0.0,0.0,2.7771220815329296,,2.2118771696462423,0.0,3.809186450540992,,0.0,0.0,0.0,0.0,0.0,0.0,0.6397549449613984,0.0,,2.819236495861185,,0.0,0.0,,5.410446593755068,0.0,6.704055130063509,0.0,0.0,0.0,0.0,2.179657785408703,0.0,0.0,0.0,0.0,0.0,,3.8597222799792226,7.173625407164685,0.0,2.3080797661151604,0.7309829457900255,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.593326854171144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.250567672870486,7.991671525346976,8.87479670257337,0.0,0.0,5.983810980765862,0.0,1.4466734714774376,0.7438186330031938,0.0,0.0,7.252905624260281,0.0,0.0,0.0,0.0,0.21951341331649266,1.7053106478588507,0.0,3.922589025688882,4.552766034850193,0.0,2.4021143909993863,0.21759648502129797,2.5510371657986983
2021-07-02,0.0,,0.0,0.0,3.4790875098860594,,0.0,0.0,2.15707618270056,2.6324695815198607,0.0,0.0,19.59953522063064,2.3090675771724043,0.0,0.0,0.0,0.0,2.7545084030528453,,2.165074244359304,0.0,3.565229971045568,,0.0,0.0,0.0,0.0,0.0,0.0,0.6003186557847555,0.0,,2.6176929029125744,,0.0,0.0,,5.612387345687142,0.0,6.216483022953112,0.0,0.0,0.0,0.0,1.9503096377210416,0.0,0.0,0.0,0.0,0.0,,3.8918156647456925,6.65061486519489,0.0,2.3307400692261697,0.15634369016740146,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.465949593940575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.885800645155384,7.816503699172824,8.729194587786719,0.0,0.0,5.916032905071627,0.0,1.4172234502159007,0.8824708972638363,0.0,0.0,6.761907484237524,0.0,0.0,0.0,0.0,0.2140108247365899,1.6786491131012093,0.0,3.3281193955953663,4.82773782416415,0.0,2.3962717956550925,0.19422526969481133,2.3969398200871335
2021-07-03,0.0,,0.0,0.0,3.374718491082021,,0.0,0.0,2.037817038208172,2.6170987521565046,0.0,0.0,15.98243523864364,2.2085725890016903,0.0,0.0,0.0,0.0,2.6572019620239002,,2.079191830165274,0.0,3.453677125505676,,0.0,0.0,0.0,0.0,0.0,0.0,0.5834779725938407,0.0,,2.7162685761128995,,0.0,0.0,,5.435525633216774,0.0,5.898152711621132,0.0,0.0,0.0,0.0,1.9381765220189744,0.0,0.0,0.0,0.0,0.0,,3.70406990652212,6.307613161199829,0.0,2.191998060741264,0.1522949223461385,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.387747278083448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.780001408573312,7.326964404679942,7.802484968254862,0.0,0.0,5.429845193071215,0.0,1.3722471405374876,0.8515835527992849,0.0,0.0,6.353786923154536,0.0,0.0,0.0,0.0,0.20420580907225183,1.6181802697668002,0.0,3.4123942925570057,4.65891659338602,0.0,2.318803142677614,0.1783203313890301,2.3289114933605535
2021-07-04,0.0,,0.0,0.0,3.5759900983021438,,0.0,0.0,2.19921621143602,2.75958584010199,0.0,0.0,15.524183874770326,2.261171239786361,0.0,0.0,0.0,0.0,2.818166393584438,,2.142465018204491,0.0,3.6386270489185217,,0.0,0.0,0.0,0.0,0.0,0.0,0.6049944945506193,0.0,,2.8694828568146784,,0.0,0.0,,5.808990975621262,0.0,6.110663916819075,0.0,0.0,0.0,0.0,2.049092621228294,0.0,0.0,0.0,0.0,0.0,,3.7371838187885165,6.3877028249941405,0.0,2.305677173166583,0.16140090269365387,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.4671970062667596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,5.059472663603722,7.3799218227071055,7.858115194225805,0.0,0.0,5.335940332715109,0.0,1.4147252777342598,0.8828506800924144,0.0,0.0,6.623354118943506,0.0,0.0,0.0,0.0,0.2067150494365146,1.6798373582222939,0.0,3.6865519634385215,4.645587813359128,0.0,2.472558304188535,0.16049712675533667,2.4680478680626607
2021-07-05,0.0,,0.0,0.0,3.769802223533869,,0.0,0.0,2.3369563890515197,2.8757838722969957,0.0,0.0,16.237351883479928,2.229556282523191,0.0,0.0,0.0,0.0,2.931729034349593,,2.0844660150112495,0.0,3.80828606643687,,0.0,0.0,0.0,0.0,0.0,0.0,0.6326646034200951,0.0,,3.3609796109751295,,0.0,0.0,,5.691167669941152,0.0,6.315412713198794,0.0,0.0,0.0,0.0,2.138006359287468,0.0,0.0,0.0,0.0,0.0,,3.731521935774117,6.4530655509214565,0.0,2.40024848300395,0.16951034996714995,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.589097057127662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.699636187312296,7.386168501489952,7.652463535960644,0.0,0.0,5.013868855798413,0.0,1.451494809287053,0.9074019081390472,0.0,0.0,6.83699826867576,0.0,0.0,0.0,0.0,0.20711712774099642,1.723671988903239,0.0,3.8927617980363185,4.853881174568589,0.0,2.586155630463518,0.16602599485608754,2.568252566311035
2021-07-06,0.0,,0.0,0.0,3.8126898241218496,,0.0,0.0,2.229598191771784,2.8179316294322865,0.0,0.0,12.81428321028592,2.306880285382466,0.0,0.0,0.0,0.0,2.963772488576428,,2.1312019152771073,0.0,3.7257704849566577,,0.0,0.0,0.0,0.0,0.0,0.0,0.621339088635439,0.0,,2.9718056111758853,,0.0,0.0,,5.589174273661656,0.0,6.1345619185149864,0.0,0.0,0.0,0.0,2.1038496910942373,0.0,0.0,0.0,0.0,0.0,,3.8388914583351466,6.437297807280605,0.0,2.3519607235026294,0.16647186464833283,0.0,0.0,inf,0.0,0.0,0.0,inf,0.0,2.545763414994146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.543087991996435,7.4191725898461875,7.540671884245392,0.0,0.0,5.188032694954494,0.0,1.47785895133146,0.9338749847339428,0.0,0.0,6.553786110480399,0.0,0.0,0.0,0.0,0.21394605031188663,1.7659663532207024,0.0,3.8893418771464745,4.753833722192822,0.0,2.430739620845548,0.16143521089859936,2.522281593080634
